acc,region_id,start,end,region_length,overlap_fraction,d2o_label,n_regions_in_protein,cluster
Q9H1A4,DP03969r002,33,70,38,0.0,0,18,33
Q9H1A4,DP03969r003,134,145,12,0.0,0,18,33
Q9H1A4,DP03969r004,193,205,13,0.0,0,18,33
Q9H1A4,DP03969r005,277,403,127,0.0,0,18,33
Q9H1A4,DP03969r006,513,580,68,0.0,0,18,33
Q9H1A4,DP03969r007,671,703,33,0.0,0,18,33
Q9H1A4,DP03969r008,732,756,25,0.0,0,18,33
Q9H1A4,DP03969r009,815,838,24,0.0,0,18,33
Q9H1A4,DP03969r010,883,923,41,0.0,0,18,33
Q9H1A4,DP03969r011,987,1012,26,0.0,0,18,33
Q9H1A4,DP03969r012,1334,1346,13,0.0,0,18,33
Q9H1A4,DP03969r013,1438,1451,14,0.0,0,18,33
Q9H1A4,DP03969r014,1705,1746,42,0.0,0,18,33
Q9H1A4,DP03969r015,1756,1769,14,0.0,0,18,33
Q9H1A4,DP03969r016,1828,1838,11,0.0,0,18,33
Q9H1A4,DP03969r017,1896,1907,12,0.0,0,18,33
Q9H1A4,DP03969r018,1933,1944,12,0.0,0,18,33
Q9NW15,DP03970r001,1,12,12,0.0,0,5,388
Q9NW15,DP03970r002,642,660,19,0.0,0,5,388
Q9NW15,DP03970r003,463,474,12,0.0,0,5,388
Q9NW15,DP03970r004,1,13,13,0.0,0,5,388
Q9NW15,DP03970r005,640,660,21,0.0,0,5,388
Q10567,DP03971r001,1,13,13,0.0,0,1,192
P14867,DP03975r001,351,410,60,0.0,0,1,607
P28472,DP03976r001,338,439,102,0.0,0,1,610
P18507,DP03977r001,363,444,82,0.0,0,2,607
P18507,DP03977r002,1,65,65,0.0,0,2,607
Q86WX3,DP03988r001,1,136,136,0.0,0,2,1090
Q86WX3,DP03988r002,1,136,136,0.0,0,2,1090
Q92597,DP03990r001,312,394,83,0.0,0,2,737
Q92597,DP03990r002,312,394,83,0.0,0,2,737
Q9UN86,DP03991r001,45,54,10,0.0,0,1,597
Q6BDI9,DP04022r001,1,14,14,0.0,0,2,940
Q6BDI9,DP04022r002,117,130,14,0.0,0,2,940
P37837,DP04027r001,1,10,10,0.0,0,1,810
P41743,DP04030r001,233,248,16,0.0,0,2,449
P41743,DP04030r002,542,560,19,0.0,0,2,449
Q6ZT98,DP04032r001,236,268,33,0.0,0,3,226
Q6ZT98,DP04032r002,383,450,68,0.0,0,3,226
Q6ZT98,DP04032r003,485,518,34,0.0,0,3,226
O15431,DP04033r001,1,52,52,1.0,1,1,1026
Q96NI6,DP04056r001,222,231,10,0.0,0,2,340
Q96NI6,DP04056r002,292,378,87,1.0,1,2,340
Q9Y4B6,DP04062r001,1486,1499,14,0.0,0,1,66
Q9H078,DP04067r001,208,227,20,0.0,0,1,348
Q96F81,DP04070r001,254,291,38,0.0,0,8,63
Q96F81,DP04070r003,390,414,25,0.0,0,8,63
Q96F81,DP04070r004,663,687,25,0.0,0,8,63
Q96F81,DP04070r005,1145,1249,105,0.0,0,8,63
Q96F81,DP04070r006,1,180,180,0.0,0,8,63
Q96F81,DP04070r007,1149,1524,376,0.0,0,8,63
Q96F81,DP04070r011,662,686,25,0.0,0,8,63
Q96F81,DP04070r012,263,285,23,0.0,0,8,63
Q9Y6X9,DP04074r001,551,603,53,0.0,0,1,167
Q9Y2M5,DP04075r001,303,316,14,0.0,0,1,433
P35790,DP04076r001,151,173,23,0.0,0,7,631
Q9UQ13,DP04077r001,1,85,85,0.0,0,2,466
Q9UQ13,DP04077r002,1,85,85,0.0,0,2,466
P35790,DP04078r001,50,81,32,0.0,0,7,631
P35790,DP04078r002,50,85,36,0.0,0,7,631
P35790,DP04078r003,131,140,10,0.0,0,7,631
P35790,DP04078r004,131,140,10,0.0,0,7,631
P35790,DP04078r006,296,308,13,0.0,0,7,631
P35790,DP04078r007,296,308,13,0.0,0,7,631
Q9ULK4,DP04080r001,1335,1368,34,0.0,0,1,90
Q9UIW2,DP04081r001,25,38,14,0.0,0,1,38
Q9NXG6,DP04082r001,88,106,19,0.0,0,2,566
Q9NXG6,DP04082r002,482,502,21,0.0,0,2,566
Q9BPU6,DP04083r001,493,564,72,0.0,0,1,478
P54577,DP04086r001,343,364,22,0.0,0,1,523
P30531,DP04093r001,1,46,46,0.0,0,2,444
P30531,DP04093r002,578,599,22,0.0,0,2,444
P35219,DP04094r001,1,22,22,0.0,0,1,868
P49758,DP04095r001,453,470,18,0.0,0,1,576
P49802,DP04098r001,451,463,13,0.0,0,4,576
P49802,DP04098r002,1,17,17,0.0,0,4,576
P49802,DP04098r003,219,255,37,0.0,0,4,576
P49802,DP04098r005,451,495,45,0.0,0,4,576
O00584,DP04100r001,215,234,20,0.0,0,1,912
Q9H0W8,DP04101r001,1,11,11,0.0,0,4,540
Q9H0W8,DP04101r002,12,180,169,0.0,0,4,540
Q9H0W8,DP04101r003,12,180,169,0.0,0,4,540
Q9H0W8,DP04101r004,12,180,169,0.0,0,4,540
Q9NRA2,DP04104r001,1,31,31,0.0,0,2,577
Q9NRA2,DP04104r002,69,101,33,0.0,0,2,577
O43747,DP04105r001,677,699,23,0.0,0,1,267
O95470,DP04107r001,62,109,48,0.0,0,2,481
O95470,DP04107r002,554,568,15,0.0,0,2,481
P52306,DP04108r001,61,78,18,0.0,0,1,434
Q15326,DP04109r001,172,195,24,0.0,0,1,440
Q96C36,DP04111r001,274,300,27,0.0,0,1,827
Q3SYG4,DP04112r001,219,232,14,0.0,0,4,225
Q3SYG4,DP04112r002,370,407,38,0.0,0,4,225
Q3SYG4,DP04112r003,210,232,23,0.0,0,4,225
Q3SYG4,DP04112r004,801,887,87,0.0,0,4,225
Q8NFJ9,DP04113r001,1,20,20,0.0,0,1,453
A0A0C4DGY3,DP04114r001,78,180,103,0.0,0,1,559
Q96RK4,DP04115r001,1,27,27,0.0,0,2,541
Q96RK4,DP04115r002,424,519,96,0.0,0,2,541
A8MTZ0,DP04116r001,1,25,25,0.0,0,2,1151
A8MTZ0,DP04116r002,81,92,12,0.0,0,2,1151
Q8N3I7,DP04117r001,135,148,14,0.0,0,2,804
Q8N3I7,DP04117r002,254,341,88,0.0,0,2,804
O43665,DP04118r001,98,116,19,0.0,0,3,1035
O43665,DP04118r002,111,121,11,0.0,0,3,1035
O43665,DP04118r003,10,31,22,0.0,0,3,1035
Q01105,DP04119r001,168,188,21,0.0,0,1,869
O14775,DP04120r001,1,56,56,0.0,0,1,735
Q5T848,DP04121r001,1,69,69,0.0,0,10,120
Q5T848,DP04121r002,221,260,40,0.0,0,10,120
Q5T848,DP04121r003,362,388,27,0.0,0,10,120
Q5T848,DP04121r004,24,70,47,0.0,0,10,120
Q5T848,DP04121r005,221,261,41,0.0,0,10,120
Q5T848,DP04121r006,512,524,13,1.0,1,10,120
Q5T848,DP04121r007,512,524,13,1.0,1,10,120
Q5T848,DP04121r009,669,702,34,0.0,0,10,120
Q5T848,DP04121r010,764,863,100,0.0,0,10,120
Q5T848,DP04121r011,669,710,42,0.0,0,10,120
Q5HYA8,DP04123r001,1,36,36,0.0,0,4,175
Q5HYA8,DP04123r002,644,665,22,0.0,0,4,175
Q5HYA8,DP04123r003,793,827,35,0.0,0,4,175
Q5HYA8,DP04123r004,849,867,19,0.0,0,4,175
P06702,DP04125r001,87,114,28,0.0,0,1,1121
P42858,DP04129r001,1,17,17,0.0,0,38,7
P42858,DP04129r002,1,17,17,0.0,0,38,7
P42858,DP04129r003,19,29,11,0.0,0,38,7
P42858,DP04129r004,1,34,34,0.0,0,38,7
P42858,DP04129r005,1,17,17,0.0,0,38,7
P42858,DP04129r006,39,88,50,0.0,0,38,7
P42858,DP04129r007,1,38,38,0.0,0,38,7
P42858,DP04129r008,1,90,90,0.0,0,38,7
P42858,DP04129r009,1,90,90,0.0,0,38,7
P42858,DP04129r010,1,87,87,0.0,0,38,7
P42858,DP04129r011,1,87,87,0.0,0,38,7
P42858,DP04129r012,1,87,87,0.0,0,38,7
P42858,DP04129r013,1,87,87,0.0,0,38,7
P42858,DP04129r014,1,87,87,0.0,0,38,7
P42858,DP04129r015,1,87,87,0.0,0,38,7
P42858,DP04129r016,1,87,87,0.0,0,38,7
P42858,DP04129r017,1,87,87,0.0,0,38,7
P42858,DP04129r018,1,88,88,0.0,0,38,7
P42858,DP04129r019,1,88,88,0.0,0,38,7
P42858,DP04129r020,1,88,88,0.0,0,38,7
P42858,DP04129r021,1,87,87,0.0,0,38,7
P42858,DP04129r022,1718,1732,15,0.0,0,38,7
P42858,DP04129r024,2067,2095,29,0.0,0,38,7
P42858,DP04129r026,2067,2090,24,0.0,0,38,7
P42858,DP04129r028,407,664,258,0.0,0,38,7
P42858,DP04129r031,1162,1226,65,0.0,0,38,7
P42858,DP04129r032,1,94,94,0.0,0,38,7
P42858,DP04129r033,1323,1351,29,0.0,0,38,7
P42858,DP04129r034,1376,1422,47,0.0,0,38,7
P42858,DP04129r035,1859,1885,27,0.0,0,38,7
P42858,DP04129r036,2329,2351,23,0.0,0,38,7
P42858,DP04129r037,2631,2664,34,0.0,0,38,7
P42858,DP04129r038,3103,3142,40,0.0,0,38,7
P42858,DP04129r041,327,346,20,0.0,0,38,7
P42858,DP04129r042,964,981,18,0.0,0,38,7
P42858,DP04129r043,1107,1124,18,0.0,0,38,7
P42858,DP04129r044,2476,2494,19,0.0,0,38,7
P42858,DP04129r045,2930,2948,19,0.0,0,38,7
Q5TDH0,DP04131r001,116,133,18,0.0,0,2,732
Q5TDH0,DP04131r004,192,212,21,0.0,0,2,732
Q9NZC2,DP04132r001,131,174,44,0.0,0,2,951
Q9NZC2,DP04132r002,189,206,18,0.5555555555555556,1,2,951
P02649,DP04133r001,19,40,22,0.0,0,10,830
P02649,DP04133r002,100,109,10,0.0,0,10,830
P02649,DP04133r003,183,209,27,0.0,0,10,830
P02649,DP04133r004,184,242,59,0.0,0,10,830
P02649,DP04133r005,19,41,23,0.0,0,10,830
P02649,DP04133r006,186,223,38,0.0,0,10,830
P02649,DP04133r007,19,40,22,0.0,0,10,830
P02649,DP04133r008,185,209,25,0.0,0,10,830
P02649,DP04133r009,183,209,27,0.0,0,10,830
P02649,DP04133r010,19,38,20,0.0,0,10,830
Q92800,DP04135r001,1,30,30,0.0,0,5,312
Q92800,DP04135r002,728,747,20,0.0,0,5,312
Q92800,DP04135r003,125,271,147,0.0,0,5,312
Q92800,DP04135r004,323,431,109,0.0,0,5,312
Q92800,DP04135r005,478,517,40,0.0,0,5,312
O43561,DP04137r001,30,233,204,0.0,0,1,905
O14497,DP04139r001,1,1016,1016,0.0,0,2,25
O14497,DP04139r002,1124,1611,488,0.0,0,2,25
Q96E09,DP04141r001,1,124,124,0.25,0,3,874
Q96E09,DP04141r005,81,111,31,1.0,1,3,874
Q96E09,DP04141r007,29,80,52,0.0,0,3,874
P21579,DP04145r001,81,142,62,0.0,0,2,686
P21579,DP04145r004,81,142,62,0.0,0,2,686
P51788,DP04149r001,1,88,88,0.17045454545454544,0,7,218
P51788,DP04149r002,650,753,104,0.0,0,7,218
P51788,DP04149r003,846,898,53,0.0,0,7,218
P51788,DP04149r004,561,572,12,0.0,0,7,218
P51788,DP04149r005,645,743,99,0.0,0,7,218
P51788,DP04149r009,14,28,15,1.0,1,7,218
P51788,DP04149r010,409,418,10,0.0,0,7,218
P28749,DP04155r001,612,687,76,0.0,0,1,149
Q96B97,DP04156r001,163,263,101,0.13861386138613863,0,1,381
O00418,DP04157r001,562,597,36,0.0,0,1,335
Q9BX66,DP04158r001,851,867,17,0.0,0,1,103
O94885,DP04164r001,396,564,169,0.0,0,1,113
Q8N6T7,DP04167r001,284,355,72,0.0,0,4,788
Q8N6T7,DP04167r002,1,25,25,0.0,0,4,788
Q8N6T7,DP04167r003,62,84,23,0.0,0,4,788
Q8N6T7,DP04167r007,270,355,86,0.0,0,4,788
O00499,DP04169r001,1,41,41,0.8048780487804879,1,3,451
O00499,DP04169r003,1,33,33,1.0,1,3,451
O00499,DP04169r006,1,33,33,1.0,1,3,451
Q92784,DP04171r001,60,200,141,0.0,0,5,740
Q92784,DP04171r002,222,259,38,0.0,0,5,740
Q9BUR4,DP04173r001,1,150,150,0.0,0,5,503
Q9BUR4,DP04173r002,199,209,11,0.0,0,5,503
Q9BUR4,DP04173r003,442,452,11,0.0,0,5,503
Q9BUR4,DP04173r004,486,503,18,0.0,0,5,503
Q9BUR4,DP04173r005,511,548,38,0.0,0,5,503
P05114,DP04177r001,1,100,100,0.0,0,3,1146
P05114,DP04177r002,1,100,100,0.0,0,3,1146
P05114,DP04177r003,1,100,100,0.0,0,3,1146
O14746,DP04178r001,180,321,142,0.0,0,2,132
O14746,DP04178r002,418,443,26,0.0,0,2,132
P30519,DP04179r001,1,29,29,0.0,0,2,833
P30519,DP04179r002,249,264,16,0.0,0,2,833
O60232,DP04180r001,1,12,12,0.0,0,2,1006
O60232,DP04180r002,78,111,34,0.0,0,2,1006
Q99453,DP04182r001,228,240,13,0.0,0,2,836
Q99453,DP04182r002,261,314,54,0.0,0,2,836
P49748,DP04188r001,486,518,33,0.0,0,1,390
P29372,DP04189r001,131,141,11,1.0,1,2,861
P29372,DP04189r002,263,273,11,1.0,1,2,861
Q9BZV1,DP04211r001,1,133,133,0.0,0,3,657
Q9BZV1,DP04211r002,1,133,133,0.0,0,3,657
Q9BZV1,DP04211r005,1,154,154,0.0,0,3,657
Q2KHT3,DP04217r002,892,1052,161,0.0,0,2,154
Q2KHT3,DP04217r003,892,1052,161,0.0,0,2,154
O95433,DP04219r002,162,204,43,0.0,0,2,809
O95433,DP04219r007,1,27,27,0.0,0,2,809
Q9H4H8,DP04220r001,380,448,69,0.0,0,1,461
Q8N5K1,DP04237r001,57,72,16,0.0,0,1,1091
P53355,DP04239r001,303,334,32,0.5625,1,2,80
P53355,DP04239r004,303,320,18,1.0,1,2,80
P45973,DP04242r001,1,21,21,0.0,0,3,1025
P45973,DP04242r002,79,123,45,0.0,0,3,1025
P45973,DP04242r003,178,191,14,0.0,0,3,1025
P40205,DP04244r001,1,109,109,0.0,0,2,1130
P40205,DP04244r002,1,109,109,0.0,0,2,1130
O60832,DP04251r001,1,22,22,0.0,0,2,545
O60832,DP04251r003,422,514,93,0.0,0,2,545
Q9NX24,DP04252r001,1,22,22,0.0,0,1,1069
Q9NY12,DP04253r001,162,217,56,0.0,0,2,973
Q9NY12,DP04253r004,1,64,64,0.0,0,2,973
Q9NZI8,DP04257r001,157,194,38,0.0,0,2,471
Q9NZI8,DP04257r002,344,404,61,0.0,0,2,471
Q15022,DP04258r001,168,181,14,0.0,0,11,323
Q15022,DP04258r002,256,293,38,0.0,0,11,323
Q15022,DP04258r003,323,350,28,0.0,0,11,323
Q15022,DP04258r004,364,422,59,0.0,0,11,323
Q15022,DP04258r005,497,513,17,0.0,0,11,323
Q15022,DP04258r006,150,188,39,0.0,0,11,323
Q15022,DP04258r007,201,241,41,1.0,1,11,323
Q15022,DP04258r008,251,367,117,0.0,0,11,323
Q15022,DP04258r009,380,423,44,0.0,0,11,323
Q15022,DP04258r010,497,510,14,0.0,0,11,323
Q15022,DP04258r011,201,241,41,1.0,1,11,323
Q9H9Q4,DP04259r001,229,299,71,0.0,0,1,859
P07196,DP04260r004,40,63,24,0.0,0,2,206
P07196,DP04260r006,40,63,24,0.0,0,2,206
P02489,DP04261r001,149,173,25,0.0,0,2,1045
P02489,DP04261r002,1,60,60,0.0,0,2,1045
P04792,DP04262r001,178,205,28,0.0,0,1,997
P18848,DP04263r001,1,275,275,0.0,0,1,793
Q5SWA1,DP04264r001,414,613,200,0.0,0,3,342
Q5SWA1,DP04264r003,414,613,200,0.0,0,3,342
Q5SWA1,DP04264r008,1,713,713,0.0,0,3,342
Q9NPD8,DP04267r001,157,197,41,0.0,0,1,1016
Q8WXC6,DP04270r001,1,40,40,0.0,0,2,1166
Q8WXC6,DP04270r002,1,57,57,0.0,0,2,1166
P02647,DP04271r001,210,267,58,0.0,0,4,900
P02647,DP04271r002,140,170,31,0.0,0,4,900
P02647,DP04271r006,25,267,243,0.05761316872427984,0,4,900
P02647,DP04271r007,44,54,11,0.0,0,4,900
Q9Y2G2,DP04274r001,1,162,162,0.0,0,1,513
Q13613,DP04276r001,1,94,94,0.0,0,1,380
Q8N465,DP04277r001,1,51,51,0.0,0,1,536
Q9UMY1,DP04278r001,1,94,94,0.0,0,1,911
P49815,DP04279r001,50,126,77,0.0,0,6,47
P49815,DP04279r002,644,682,39,0.0,0,6,47
P49815,DP04279r003,937,970,34,0.0,0,6,47
P49815,DP04279r004,1039,1137,99,0.0,0,6,47
P49815,DP04279r005,1202,1426,225,0.0,0,6,47
P49815,DP04279r006,1689,1740,52,0.0,0,6,47
P68431,DP04281r001,1,38,38,0.0,0,1,1089
Q8TDX7,DP04284r001,182,195,14,0.0,0,2,854
Q8TDX7,DP04284r005,1,19,19,0.0,0,2,854
Q9UK59,DP04285r001,394,544,151,0.0,0,1,506
Q8TAP9,DP04286r001,1,135,135,0.0,0,2,1038
Q8TAP9,DP04286r002,160,179,20,0.0,0,2,1038
O14907,DP04287r001,1,10,10,0.0,0,2,1110
O14907,DP04287r002,113,124,12,0.0,0,2,1110
Q9Y572,DP04295r001,387,518,132,0.2196969696969697,0,8,543
Q9Y572,DP04295r004,388,447,60,0.016666666666666666,0,8,543
Q9Y572,DP04295r005,470,518,49,0.12244897959183673,0,8,543
Q9Y572,DP04295r006,476,518,43,0.0,0,8,543
Q9Y572,DP04295r007,418,446,29,0.0,0,8,543
Q9Y572,DP04295r008,447,475,29,1.0,1,8,543
Q9Y572,DP04295r011,448,469,22,1.0,1,8,543
Q9Y572,DP04295r020,300,518,219,0.1324200913242009,0,8,543
Q9NPJ4,DP04297r001,1,101,101,0.0,0,1,1087
Q13546,DP04298r001,300,560,261,0.06896551724137931,0,4,376
Q13546,DP04298r002,496,531,36,0.0,0,4,376
Q13546,DP04298r003,549,583,35,0.02857142857142857,0,4,376
Q13546,DP04298r007,532,549,18,1.0,1,4,376
O43353,DP04299r001,173,183,11,0.0,0,3,509
O43353,DP04299r002,519,540,22,0.0,0,3,509
O43353,DP04299r003,512,540,29,0.0,0,3,509
Q9UBB9,DP04300r001,1,350,350,0.0,0,3,258
Q9UBB9,DP04300r002,1,350,350,0.0,0,3,258
Q9UBB9,DP04300r004,1,350,350,0.0,0,3,258
Q9UJY1,DP04309r003,1,89,89,0.0,0,2,1018
Q9UJY1,DP04309r004,171,196,26,0.0,0,2,1018
Q969S2,DP04324r001,56,129,74,0.0,0,1,815
O95714,DP04325r001,4793,4834,42,0.0,0,1,2
P28360,DP04347r011,1,172,172,0.0,0,1,851
Q96PD5,DP04348r003,164,208,45,0.0,0,1,473
Q8N114,DP04349r003,126,240,115,0.0,0,1,932
Q86VY4,DP04388r001,1,195,195,0.0,0,3,701
Q86VY4,DP04388r002,1,195,195,0.0,0,3,701
Q86VY4,DP04388r003,1,242,242,0.0,0,3,701
